"","player_name","teamName","overs","maidens","runs_given","wickets","economy","innings_number","opposition","match_format","venue","date","city","batting_position"
"7417","SR Tendulkar",NA,"1.0","0","4","0","4.00","1","Zimbabwe","ODI","Sharjah","1998-11-08","",""
"7418","VVS Laxman",NA,"2.0","0","4","0","2.00","3","Pakistan","Test","Kolkata","1999-02-16","",""
"7419","SR Tendulkar",NA,"1.0","0","4","0","4.00","1","Australia","ODI","The Oval","1999-06-04","",""
"7420","SR Tendulkar",NA,"1.0","0","4","0","4.00","4","South Africa","Test","Mumbai","2000-02-24","",""
"7421","M Kaif",NA,"3.0","0","4","0","1.33","2","South Africa","Test","Bengaluru","2000-03-02","",""
"7422","A Jadeja",NA,"0.2","0","4","0","12.00","2","South Africa","ODI","Sharjah","2000-03-22","",""
"7423","SC Ganguly",NA,"1.0","0","4","0","4.00","1","Pakistan","ODI","Sharjah","2000-03-26","",""
"7424","SR Tendulkar",NA,"4.0","3","4","0","1.00","1","England","Test","Mohali","2001-12-03","",""
"7425","V Sehwag",NA,"2.0","1","4","0","2.00","1","England","Test","Ahmedabad","2001-12-11","",""
"7426","Harbhajan Singh",NA,"0.2","0","4","0","12.00","4","West Indies","Test","Bridgetown","2002-05-02","",""
"7427","SR Tendulkar",NA,"2.0","0","4","0","2.00","1","England","Test","The Oval","2002-09-05","",""
"7428","SB Bangar",NA,"2.0","1","4","0","2.00","2","New Zealand","Test","Hamilton","2002-12-19","",""
"7429","SC Ganguly",NA,"2.0","0","4","0","2.00","1","New Zealand","ODI","Centurion","2003-03-14","",""
"7430","V Sehwag",NA,"1.0","0","4","0","4.00","2","Pakistan","ODI","Ahmedabad","2005-04-12","",""
"7431","SK Raina",NA,"0.2","0","4","0","12.00","2","Sri Lanka","ODI","Dambulla","2005-07-30","",""
"7432","SR Tendulkar",NA,"1.0","0","4","0","4.00","2","England","ODI","Manchester","2007-08-30","",""
"7433","SR Tendulkar",NA,"2.0","0","4","0","2.00","1","Pakistan","Test","Delhi","2007-11-22","",""
"7434","SR Tendulkar",NA,"2.0","0","4","0","2.00","3","Pakistan","Test","Delhi","2007-11-22","",""
"7435","RG Sharma",NA,"1.0","0","4","0","4.00","1","Sri Lanka","ODI","Karachi","2008-07-03","",""
"7436","SC Ganguly",NA,"0.1","0","4","0","24.00","4","Sri Lanka","Test","Colombo (PSS)","2008-08-08","",""
"7437","V Sehwag",NA,"1.0","0","4","0","4.00","1","England","ODI","Kanpur","2008-11-20","",""
"7438","Yuvraj Singh",NA,"1.0","0","4","0","4.00","4","New Zealand","Test","Wellington","2009-04-03","",""
"7439","Yuvraj Singh",NA,"1.0","0","4","0","4.00","1","Ireland","T20I","Nottingham","2009-06-10","",""
"7440","SK Raina",NA,"1.0","0","4","0","4.00","1","New Zealand","ODI","Colombo (RPS)","2009-09-11","",""
"7441","Yuvraj Singh",NA,"1.4","1","4","0","2.40","4","Bangladesh","Test","Chattogram","2010-01-17","",""
"7442","Yuvraj Singh",NA,"1.0","0","4","0","4.00","1","Afghanistan","T20I","Gros Islet","2010-05-01","",""
"7443","S Sreesanth",NA,"1.0","0","4","0","4.00","4","New Zealand","Test","Ahmedabad","2010-11-04","",""
"7444","SK Raina",NA,"1.0","0","4","0","4.00","1","New Zealand","ODI","Jaipur","2010-12-01","",""
"7445","V Kohli",NA,"1.0","0","4","0","4.00","1","Australia","ODI","Melbourne","2012-02-05","",""
"7446","SK Raina",NA,"1.0","0","4","0","4.00","1","Australia","ODI","Melbourne","2012-02-05","",""
"7447","RG Sharma",NA,"1.0","0","4","0","4.00","1","Sri Lanka","ODI","Colombo (RPS)","2012-07-28","",""
"7448","V Sehwag",NA,"2.0","0","4","0","2.00","2","New Zealand","Test","Hyderabad (Deccan)","2012-08-23","",""
"7449","G Gambhir",NA,"2.0","0","4","0","2.00","3","England","Test","Nagpur","2012-12-13","",""
"7450","SK Raina",NA,"2.0","0","4","0","2.00","1","Zimbabwe","ODI","Harare","2013-07-28","",""
"7451","B Kumar",NA,"3.0","0","4","0","1.33","3","West Indies","Test","Mumbai","2013-11-14","",""
"7452","RG Sharma",NA,"2.0","0","4","0","2.00","1","West Indies","ODI","Kochi","2013-11-21","",""
"7453","MS Dhoni",NA,"2.0","0","4","0","2.00","4","South Africa","Test","Johannesburg","2013-12-18","",""
"7454","Mohammed Shami",NA,"2.0","1","4","0","2.00","4","South Africa","Test","Durban","2013-12-26","",""
"7455","V Kohli",NA,"1.0","0","4","0","4.00","1","New Zealand","Test","Auckland","2014-02-06","",""
"7456","S Dhawan",NA,"2.0","0","4","0","2.00","1","England","Test","Southampton","2014-07-27","",""
"7457","UT Yadav",NA,"2.0","1","4","0","2.00","3","Bangladesh","Test","Fatullah","2015-06-10","",""
"7458","I Sharma",NA,"2.0","1","4","0","2.00","2","South Africa","Test","Nagpur","2015-11-25","",""
"7459","KK Nair",NA,"1.0","0","4","0","4.00","1","England","Test","Chennai","2016-12-16","",""
"7460","Mohammed Shami",NA,"2.0","1","4","0","2.00","3","Australia","Test","Sydney","2019-01-03","",""
"7461","VS Hazare",NA,"2.0","0","5","0","2.50","2","England","Test","Kanpur","1952-01-12","",""
"7462","GS Ramchand",NA,"1.0","0","5","0","5.00","4","England","Test","Lord's","1952-06-19","",""
"7463","AG Kripal Singh",NA,"1.0","0","5","0","5.00","2","New Zealand","Test","Hyderabad (Deccan)","1955-11-19","",""
"7464","NJ Contractor",NA,"2.0","1","5","0","2.50","4","Australia","Test","Mumbai (BS)","1960-01-01","",""
"7465","ML Jaisimha",NA,"3.0","0","5","0","1.66","3","Pakistan","Test","Kanpur","1960-12-16","",""
"7466","AG Kripal Singh",NA,"1.0","0","5","0","5.00","2","England","Test","Kanpur","1961-12-01","",""
"7467","RB Desai",NA,"1.0","0","5","0","5.00","4","West Indies","Test","Port of Spain","1962-02-16","",""
"7468","ML Jaisimha",NA,"4.0","1","5","0","1.25","4","West Indies","Test","Port of Spain","1962-04-04","",""
"7469","RG Nadkarni",NA,"32.0","27","5","0","0.15","2","England","Test","Chennai","1964-01-10","",""
"7470","RG Nadkarni",NA,"8.0","6","5","0","0.62","3","Australia","Test","Kolkata","1964-10-17","",""
"7471","Hanumant Singh",NA,"2.0","0","5","0","2.50","1","New Zealand","Test","Delhi","1965-03-19","",""
"7472","ML Jaisimha",NA,"2.0","0","5","0","2.50","2","West Indies","Test","Mumbai (BS)","1966-12-13","",""
"7473","AL Wadekar",NA,"1.0","0","5","0","5.00","2","West Indies","Test","Mumbai (BS)","1966-12-13","",""
"7474","ML Jaisimha",NA,"3.0","1","5","0","1.66","1","New Zealand","Test","Christchurch","1968-02-22","",""
"7475","ML Jaisimha",NA,"3.0","1","5","0","1.66","4","New Zealand","Test","Auckland","1968-03-07","",""
"7476","V Subramanya",NA,"1.0","0","5","0","5.00","4","New Zealand","Test","Auckland","1968-03-07","",""
"7477","A Gandotra",NA,"1.0","0","5","0","5.00","4","Australia","Test","Kanpur","1969-11-15","",""
"7478","BS Chandrasekhar",NA,"2.0","0","5","0","2.50","3","England","Test","Manchester","1971-08-05","",""
"7479","S Abid Ali",NA,"3.0","1","5","0","1.66","3","England","Test","The Oval","1971-08-19","",""
"7480","ED Solkar",NA,"3.0","1","5","0","1.66","2","England","Test","Kolkata","1972-12-30","",""
"7481","SM Gavaskar",NA,"1.0","0","5","0","5.00","2","England","Test","Birmingham","1974-07-04","",""
"7482","S Madan Lal",NA,"2.0","0","5","0","2.50","4","West Indies","Test","Chennai","1975-01-11","",""
"7483","S Madan Lal",NA,"1.0","0","5","0","5.00","4","West Indies","Test","Kingston","1976-04-21","",""
"7484","M Amarnath",NA,"4.0","2","5","0","1.25","4","New Zealand","Test","Kanpur","1976-11-18","",""
"7485","EAS Prasanna",NA,"1.0","0","5","0","5.00","4","England","Test","Kolkata","1977-01-01","",""
"7486","EAS Prasanna",NA,"8.0","4","5","0","0.46","4","Australia","Test","Melbourne","1977-12-30","",""
"7487","AD Gaekwad",NA,"1.0","0","5","0","5.00","3","West Indies","Test","Delhi","1979-01-24","",""
"7488","SM Patil",NA,"2.0","0","5","0","2.50","4","Australia","Test","Melbourne","1981-02-07","",""
"7489","KBJ Azad",NA,"1.0","0","5","0","5.00","3","New Zealand","Test","Wellington","1981-02-21","",""
"7490","M Amarnath",NA,"3.0","1","5","0","1.66","3","Pakistan","Test","Lahore","1982-12-10","",""
"7491","N Kapil Dev",NA,"1.0","0","5","0","5.00","3","Australia","Test","Chennai","1986-09-18","",""
"7492","K Srikkanth",NA,"2.0","0","5","0","2.50","3","Pakistan","Test","Ahmedabad","1987-03-04","",""
"7493","WV Raman",NA,"2.0","0","5","0","2.50","4","New Zealand","Test","Bengaluru","1988-11-12","",""
"7494","AK Sharma",NA,"2.0","0","5","0","2.50","2","West Indies","ODI","Port of Spain","1989-03-09","",""
"7495","WV Raman",NA,"4.0","1","5","0","1.25","3","West Indies","Test","Port of Spain","1989-04-15","",""
"7496","SR Tendulkar",NA,"1.0","0","5","0","5.00","4","Australia","Test","Brisbane","1991-11-29","",""
"7497","K Srikkanth",NA,"1.0","0","5","0","5.00","3","Australia","Test","Adelaide","1992-01-25","",""
"7498","A Jadeja",NA,"0.2","0","5","0","15.00","2","West Indies","ODI","Wellington","1992-03-10","",""
"7499","SR Tendulkar",NA,"2.0","1","5","0","2.50","2","England","Test","Chennai","1993-02-11","",""
"7500","SC Ganguly",NA,"2.0","0","5","0","2.50","3","South Africa","Test","Cape Town","1997-01-02","",""
"7501","SC Ganguly",NA,"2.0","0","5","0","2.50","1","Pakistan","ODI","Dhaka","1998-01-18","",""
"7502","VVS Laxman",NA,"1.0","0","5","0","5.00","1","Zimbabwe","ODI","Sharjah","1998-11-11","",""
"7503","N Chopra",NA,"1.0","0","5","0","5.00","2","New Zealand","ODI","Wellington","1999-01-14","",""
"7504","S Ramesh",NA,"1.0","0","5","0","5.00","3","Pakistan","Test","Kolkata","1999-02-16","",""
"7505","V Sehwag",NA,"2.0","0","5","0","2.50","3","England","Test","Ahmedabad","2001-12-11","",""
"7506","SR Tendulkar",NA,"3.0","2","5","0","1.66","2","New Zealand","Test","Ahmedabad","2003-10-08","",""
"7507","Yuvraj Singh",NA,"1.0","0","5","0","5.00","2","Australia","ODI","Gwalior","2003-10-26","",""
"7508","SC Ganguly",NA,"1.0","0","5","0","5.00","2","Australia","ODI","Melbourne","2004-02-06","",""
"7509","V Sehwag",NA,"1.0","0","5","0","5.00","3","Australia","Test","Chennai","2004-10-14","",""
"7510","M Kartik",NA,"4.0","1","5","0","1.25","1","Sri Lanka","ODI","Mohali","2005-10-28","",""
"7511","V Sehwag",NA,"2.0","0","5","0","2.50","2","England","ODI","Delhi","2006-03-28","",""
"7512","VVS Laxman",NA,"1.0","0","5","0","5.00","2","England","Test","The Oval","2007-08-09","",""
"7513","YK Pathan",NA,"1.0","0","5","0","5.00","2","Pakistan","T20I","Johannesburg","2007-09-24","",""
"7514","Yuvraj Singh",NA,"1.0","0","5","0","5.00","1","Sri Lanka","ODI","Adelaide","2008-02-19","",""
"7515","RG Sharma",NA,"1.0","0","5","0","5.00","1","Australia","ODI","Sydney","2008-03-02","",""
"7516","YK Pathan",NA,"1.0","0","5","0","5.00","1","New Zealand","ODI","Colombo (RPS)","2009-09-11","",""
"7517","Yuvraj Singh",NA,"1.0","0","5","0","5.00","1","Sri Lanka","ODI","Cuttack","2009-12-21","",""
"7518","RG Sharma",NA,"1.0","0","5","0","5.00","2","Zimbabwe","ODI","Bulawayo","2010-05-28","",""
"7519","V Sehwag",NA,"1.0","0","5","0","5.00","1","Sri Lanka","ODI","Dambulla","2010-08-16","",""
"7520","MS Dhoni",NA,"1.0","0","5","0","5.00","4","New Zealand","Test","Ahmedabad","2010-11-04","",""
"7521","SK Raina",NA,"1.0","0","5","0","5.00","2","New Zealand","ODI","Guwahati","2010-11-28","",""
"7522","RG Sharma",NA,"1.0","0","5","0","5.00","1","South Africa","ODI","Cape Town","2011-01-18","",""
"7523","SK Raina",NA,"4.0","1","5","0","1.25","4","West Indies","Test","Bridgetown","2011-06-28","",""
"7524","V Sehwag",NA,"2.0","0","5","0","2.50","1","West Indies","Test","Delhi","2011-11-06","",""
"7525","SR Tendulkar",NA,"1.0","0","5","0","5.00","3","West Indies","Test","Mumbai","2011-11-22","",""
"7526","SK Raina",NA,"1.0","0","5","0","5.00","2","Zimbabwe","ODI","Harare","2013-07-26","",""
"7527","MS Dhoni",NA,"1.0","0","5","0","5.00","3","New Zealand","Test","Wellington","2014-02-14","",""
"7528","HH Pandya",NA,"1.0","0","5","0","5.00","2","Sri Lanka","T20I","Ranchi","2016-02-12","",""
"7529","RG Sharma",NA,"1.0","0","5","0","5.00","2","New Zealand","Test","Kanpur","2016-09-22","",""
"7530","V Kohli",NA,"1.1","0","5","0","4.28","2","Sri Lanka","Test","Kolkata","2017-11-16","",""
"7531","CT Sarwate",NA,"2.0","0","6","0","3.00","1","West Indies","Test","Kolkata","1948-12-31","",""
"7532","L Amarnath",NA,"5.0","1","6","0","1.20","4","England","Test","Mumbai (BS)","1951-12-14","",""
"7533","L Amarnath",NA,"3.0","0","6","0","2.00","3","England","Test","Chennai","1952-02-06","",""
"7534","RH Shodhan",NA,"2.0","1","6","0","3.00","3","Pakistan","Test","Kolkata","1952-12-12","",""
"7535","VL Manjrekar",NA,"2.0","0","6","0","3.00","3","Pakistan","Test","Kolkata","1952-12-12","",""
"7536","VS Hazare",NA,"2.0","0","6","0","3.00","2","West Indies","Test","Port of Spain","1953-02-19","",""
"7537","NJ Contractor",NA,"1.0","0","6","0","6.00","1","Pakistan","Test","Kanpur","1960-12-16","",""
"7538","RG Nadkarni",NA,"7.0","4","6","0","0.85","3","Pakistan","Test","Kanpur","1960-12-16","",""
"7539","VL Manjrekar",NA,"2.0","0","6","0","3.00","3","Pakistan","Test","Chennai","1961-01-13","",""
"7540","NJ Contractor",NA,"2.0","0","6","0","3.00","2","West Indies","Test","Kingston","1962-03-07","",""
"7541","ML Jaisimha",NA,"1.0","0","6","0","6.00","2","West Indies","Test","Bridgetown","1962-03-23","",""
"7542","DN Sardesai",NA,"3.0","2","6","0","2.00","4","England","Test","Mumbai (BS)","1964-01-21","",""
"7543","ML Jaisimha",NA,"1.0","0","6","0","4.50","1","Australia","Test","Brisbane","1968-01-19","",""
"7544","S Abid Ali",NA,"1.0","0","6","0","4.50","3","Australia","Test","Brisbane","1968-01-19","",""
"7545","BS Bedi",NA,"9.0","5","6","0","0.66","3","Australia","Test","Chennai","1969-12-24","",""
"7546","BS Bedi",NA,"1.0","0","6","0","6.00","3","West Indies","Test","Bridgetown","1971-04-01","",""
"7547","S Abid Ali",NA,"4.0","2","6","0","1.50","4","England","Test","Delhi","1972-12-20","",""
"7548","SM Gavaskar",NA,"1.0","0","6","0","6.00","1","England","Test","Chennai","1973-01-12","",""
"7549","M Amarnath",NA,"3.0","1","6","0","2.00","4","New Zealand","Test","Chennai","1976-11-26","",""
"7550","PH Sharma",NA,"3.0","0","6","0","2.00","1","England","Test","Delhi","1976-12-17","",""
"7551","BS Bedi",NA,"1.4","0","6","0","3.60","4","England","Test","Kolkata","1977-01-01","",""
"7552","N Kapil Dev",NA,"4.0","2","6","0","1.50","3","Pakistan","Test","Bengaluru","1979-11-21","",""
"7553","GR Viswanath",NA,"3.0","1","6","0","2.00","3","Pakistan","Test","Bengaluru","1979-11-21","",""
"7554","DR Doshi",NA,"1.0","0","6","0","6.00","2","Australia","ODI","Sydney","1981-01-08","",""
"7555","J Arun Lal",NA,"1.1","0","6","0","5.14","4","Pakistan","Test","Faisalabad","1983-01-03","",""
"7556","AD Gaekwad",NA,"1.0","0","6","0","6.00","1","West Indies","Test","Kanpur","1983-10-21","",""
"7557","M Amarnath",NA,"2.0","0","6","0","3.00","2","England","Test","Delhi","1984-12-12","",""
"7558","M Amarnath",NA,"4.0","1","6","0","1.50","2","England","Test","Kanpur","1985-01-31","",""
"7559","K Srikkanth",NA,"1.0","0","6","0","6.00","1","Australia","Test","Chennai","1986-09-18","",""
"7560","K Srikkanth",NA,"3.0","0","6","0","2.00","3","Pakistan","Test","Chennai","1987-02-03","",""
"7561","K Srikkanth",NA,"2.0","0","6","0","3.00","1","Pakistan","Test","Ahmedabad","1987-03-04","",""
"7562","M Amarnath",NA,"2.0","0","6","0","3.00","3","Pakistan","Test","Ahmedabad","1987-03-04","",""
"7563","M Azharuddin",NA,"0.4","0","6","0","9.00","2","Pakistan","ODI","Sharjah","1987-04-10","",""
"7564","M Azharuddin",NA,"1.0","0","6","0","6.00","1","Zimbabwe","ODI","Mumbai","1987-10-17","",""
"7565","K Srikkanth",NA,"1.0","0","6","0","6.00","1","New Zealand","Test","Hyderabad (Deccan)","1988-12-02","",""
"7566","J Srinath",NA,"9.0","5","6","0","0.66","4","Australia","Test","Brisbane","1991-11-29","",""
"7567","N Kapil Dev",NA,"4.0","0","6","0","1.50","2","Zimbabwe","ODI","Hamilton","1992-03-07","",""
"7568","SLV Raju",NA,"4.0","0","6","0","1.50","2","West Indies","ODI","Kolkata","1993-11-27","",""
"7569","A Jadeja",NA,"4.0","0","6","0","1.50","1","New Zealand","ODI","Auckland","1994-03-27","",""
"7570","SC Ganguly",NA,"3.0","0","6","0","2.00","3","West Indies","Test","Port of Spain","1997-03-14","",""
"7571","A Jadeja",NA,"2.4","0","6","0","2.25","2","West Indies","ODI","Bridgetown","1997-05-03","",""
"7572","SR Tendulkar",NA,"0.4","0","6","0","9.00","2","Sri Lanka","ODI","Colombo (RPS)","1997-07-18","",""
"7573","R Dravid",NA,"2.0","0","6","0","3.00","2","Sri Lanka","ODI","Colombo (RPS)","1997-07-26","",""
"7574","SR Tendulkar",NA,"2.0","0","6","0","3.00","1","Australia","Test","Kolkata","1998-03-18","",""
"7575","SR Tendulkar",NA,"1.0","0","6","0","6.00","1","Pakistan","ODI","Hobart","2000-01-21","",""
"7576","RR Singh",NA,"1.0","0","6","0","6.00","1","South Africa","ODI","Nagpur","2000-03-19","",""
"7577","RR Singh",NA,"2.0","1","6","0","3.00","2","South Africa","ODI","Sharjah","2000-03-22","",""
"7578","HK Badani",NA,"1.0","0","6","0","6.00","1","Bangladesh","ODI","Dhaka","2000-05-30","",""
"7579","Yuvraj Singh",NA,"1.0","0","6","0","6.00","1","Sri Lanka","ODI","Sharjah","2000-10-29","",""
"7580","Z Khan",NA,"0.5","0","6","0","7.20","4","Sri Lanka","Test","Galle","2001-08-14","",""
"7581","V Sehwag",NA,"1.0","0","6","0","6.00","1","Zimbabwe","Test","Delhi","2002-02-28","",""
"7582","SR Tendulkar",NA,"1.0","0","6","0","6.00","1","Zimbabwe","Test","Delhi","2002-02-28","",""
"7583","SR Tendulkar",NA,"1.0","0","6","0","6.00","4","West Indies","Test","Port of Spain","2002-04-19","",""
"7584","SC Ganguly",NA,"4.0","1","6","0","1.50","1","England","Test","The Oval","2002-09-05","",""
"7585","SB Bangar",NA,"2.0","0","6","0","3.00","3","England","Test","The Oval","2002-09-05","",""
"7586","SB Bangar",NA,"1.0","0","6","0","6.00","2","West Indies","ODI","Vadodara","2002-11-18","",""
"7587","V Sehwag",NA,"3.0","0","6","0","2.00","2","Netherlands","ODI","Paarl","2003-02-12","",""
"7588","SC Ganguly",NA,"1.0","0","6","0","6.00","2","Australia","ODI","Brisbane","2004-01-18","",""
"7589","V Sehwag",NA,"1.0","0","6","0","6.00","3","Australia","Test","Nagpur","2004-10-26","",""
"7590","SR Tendulkar",NA,"2.0","0","6","0","3.00","2","Sri Lanka","Test","Delhi","2005-12-10","",""
"7591","SR Tendulkar",NA,"2.0","0","6","0","3.00","3","Australia","Test","Sydney","2008-01-02","",""
"7592","SR Tendulkar",NA,"1.0","0","6","0","6.00","2","Australia","Test","Adelaide","2008-01-24","",""
"7593","SC Ganguly",NA,"3.0","1","6","0","2.00","2","Australia","Test","Adelaide","2008-01-24","",""
"7594","SR Tendulkar",NA,"2.0","0","6","0","3.00","1","Australia","ODI","Melbourne","2008-02-10","",""
"7595","I Sharma",NA,"1.0","0","6","0","6.00","1","South Africa","T20I","Nottingham","2009-06-16","",""
"7596","SR Tendulkar",NA,"1.0","0","6","0","6.00","3","Sri Lanka","Test","Kanpur","2009-11-24","",""
"7597","Yuvraj Singh",NA,"2.0","0","6","0","3.00","1","Bangladesh","Test","Dhaka","2010-01-24","",""
"7598","Yuvraj Singh",NA,"1.0","0","6","0","6.00","2","Sri Lanka","T20I","Gros Islet","2010-05-11","",""
"7599","SR Tendulkar",NA,"1.0","0","6","0","6.00","4","South Africa","Test","Durban","2010-12-26","",""
"7600","RG Sharma",NA,"2.0","0","6","0","3.00","1","South Africa","ODI","Port Elizabeth","2011-01-21","",""
"7601","V Kohli",NA,"1.0","0","6","0","6.00","1","Australia","ODI","Ahmedabad","2011-03-24","",""
"7602","V Kohli",NA,"1.0","0","6","0","6.00","1","Sri Lanka","ODI","Mumbai","2011-04-02","",""
"7603","RG Sharma",NA,"2.0","0","6","0","3.00","1","Sri Lanka","ODI","Colombo (RPS)","2012-07-31","",""
"7604","SK Raina",NA,"2.0","0","6","0","3.00","2","New Zealand","Test","Hyderabad (Deccan)","2012-08-23","",""
"7605","SR Tendulkar",NA,"1.0","0","6","0","6.00","2","New Zealand","Test","Hyderabad (Deccan)","2012-08-23","",""
"7606","V Kohli",NA,"1.1","0","6","0","5.14","1","Bangladesh","ODI","Fatullah","2014-02-26","",""
"7607","V Kohli",NA,"0.5","0","6","0","7.20","2","Sri Lanka","ODI","Cuttack","2014-11-02","",""
"7608","SK Raina",NA,"1.0","0","6","0","6.00","2","Pakistan","ODI","Adelaide","2015-02-15","",""
"7609","MK Tiwary",NA,"1.0","0","6","0","6.00","2","Zimbabwe","ODI","Harare","2015-07-10","",""
"7610","I Sharma",NA,"3.0","0","6","0","2.00","3","Australia","Test","Pune","2017-02-23","",""
"7611","SK Raina",NA,"1.0","0","6","0","6.00","1","Sri Lanka","T20I","Colombo (RPS)","2018-03-12","",""
"7612","HH Pandya",NA,"4.0","2","6","0","1.50","3","Afghanistan","Test","Bengaluru","2018-06-14","",""
"7613","VS Hazare",NA,"4.0","2","7","0","1.75","4","England","Test","Lord's","1946-06-22","",""
