"","player_name","teamName","overs","maidens","runs_given","wickets","economy","innings_number","opposition","match_format","venue","date","city","batting_position"
"22838","JL Langer",NA,"DNB","-","-","-","-","2","Sri Lanka","Test","Colombo (SSC)","1999-09-30","",""
"22839","ME Waugh",NA,"DNB","-","-","-","-","2","Sri Lanka","Test","Colombo (SSC)","1999-09-30","",""
"22840","RT Ponting",NA,"DNB","-","-","-","-","2","Sri Lanka","Test","Colombo (SSC)","1999-09-30","",""
"22841","IA Healy",NA,"DNB","-","-","-","-","2","Sri Lanka","Test","Colombo (SSC)","1999-09-30","",""
"22842","GS Blewett",NA,"DNB","-","-","-","-","2","Sri Lanka","Test","Colombo (SSC)","1999-09-30","",""
"22843","SR Waugh",NA,"DNB","-","-","-","-","2","Sri Lanka","Test","Colombo (SSC)","1999-09-30","",""
"22844","IA Healy",NA,"DNB","-","-","-","-","1","Zimbabwe","Test","Harare","1999-10-14","",""
"22845","MJ Slater",NA,"DNB","-","-","-","-","1","Zimbabwe","Test","Harare","1999-10-14","",""
"22846","JL Langer",NA,"DNB","-","-","-","-","1","Zimbabwe","Test","Harare","1999-10-14","",""
"22847","GS Blewett",NA,"DNB","-","-","-","-","1","Zimbabwe","Test","Harare","1999-10-14","",""
"22848","ME Waugh",NA,"DNB","-","-","-","-","1","Zimbabwe","Test","Harare","1999-10-14","",""
"22849","SR Waugh",NA,"DNB","-","-","-","-","3","Zimbabwe","Test","Harare","1999-10-14","",""
"22850","JL Langer",NA,"DNB","-","-","-","-","3","Zimbabwe","Test","Harare","1999-10-14","",""
"22851","ME Waugh",NA,"DNB","-","-","-","-","3","Zimbabwe","Test","Harare","1999-10-14","",""
"22852","IA Healy",NA,"DNB","-","-","-","-","3","Zimbabwe","Test","Harare","1999-10-14","",""
"22853","MJ Slater",NA,"DNB","-","-","-","-","3","Zimbabwe","Test","Harare","1999-10-14","",""
"22854","AC Gilchrist",NA,"DNB","-","-","-","-","2","Zimbabwe","ODI","Bulawayo","1999-10-21","",""
"22855","SR Waugh",NA,"DNB","-","-","-","-","2","Zimbabwe","ODI","Bulawayo","1999-10-21","",""
"22856","RT Ponting",NA,"DNB","-","-","-","-","2","Zimbabwe","ODI","Bulawayo","1999-10-21","",""
"22857","DR Martyn",NA,"DNB","-","-","-","-","2","Zimbabwe","ODI","Bulawayo","1999-10-21","",""
"22858","SR Waugh",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","1999-10-23","",""
"22859","AC Gilchrist",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","1999-10-23","",""
"22860","RT Ponting",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","1999-10-23","",""
"22861","MG Bevan",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","1999-10-23","",""
"22862","SK Warne",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","1999-10-23","",""
"22863","ME Waugh",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","1999-10-23","",""
"22864","MG Bevan",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","1999-10-24","",""
"22865","AC Gilchrist",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","1999-10-24","",""
"22866","SR Waugh",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","1999-10-24","",""
"22867","DS Lehmann",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","1999-10-24","",""
"22868","RT Ponting",NA,"DNB","-","-","-","-","1","Zimbabwe","ODI","Harare","1999-10-24","",""
"22869","JL Langer",NA,"DNB","-","-","-","-","1","Pakistan","Test","Brisbane","1999-11-05","",""
"22870","AC Gilchrist",NA,"DNB","-","-","-","-","1","Pakistan","Test","Brisbane","1999-11-05","",""
"22871","ME Waugh",NA,"DNB","-","-","-","-","1","Pakistan","Test","Brisbane","1999-11-05","",""
"22872","MJ Slater",NA,"DNB","-","-","-","-","1","Pakistan","Test","Brisbane","1999-11-05","",""
"22873","GS Blewett",NA,"DNB","-","-","-","-","3","Pakistan","Test","Brisbane","1999-11-05","",""
"22874","JL Langer",NA,"DNB","-","-","-","-","3","Pakistan","Test","Brisbane","1999-11-05","",""
"22875","AC Gilchrist",NA,"DNB","-","-","-","-","3","Pakistan","Test","Brisbane","1999-11-05","",""
"22876","ME Waugh",NA,"DNB","-","-","-","-","3","Pakistan","Test","Brisbane","1999-11-05","",""
"22877","SR Waugh",NA,"DNB","-","-","-","-","3","Pakistan","Test","Brisbane","1999-11-05","",""
"22878","MJ Slater",NA,"DNB","-","-","-","-","3","Pakistan","Test","Brisbane","1999-11-05","",""
"22879","SR Waugh",NA,"DNB","-","-","-","-","1","Pakistan","Test","Hobart","1999-11-18","",""
"22880","MJ Slater",NA,"DNB","-","-","-","-","1","Pakistan","Test","Hobart","1999-11-18","",""
"22881","RT Ponting",NA,"DNB","-","-","-","-","1","Pakistan","Test","Hobart","1999-11-18","",""
"22882","JL Langer",NA,"DNB","-","-","-","-","1","Pakistan","Test","Hobart","1999-11-18","",""
"22883","ME Waugh",NA,"DNB","-","-","-","-","1","Pakistan","Test","Hobart","1999-11-18","",""
"22884","AC Gilchrist",NA,"DNB","-","-","-","-","1","Pakistan","Test","Hobart","1999-11-18","",""
"22885","MJ Slater",NA,"DNB","-","-","-","-","3","Pakistan","Test","Hobart","1999-11-18","",""
"22886","JL Langer",NA,"DNB","-","-","-","-","3","Pakistan","Test","Hobart","1999-11-18","",""
"22887","AC Gilchrist",NA,"DNB","-","-","-","-","3","Pakistan","Test","Hobart","1999-11-18","",""
"22888","ME Waugh",NA,"DNB","-","-","-","-","1","Pakistan","Test","Perth","1999-11-26","",""
"22889","MJ Slater",NA,"DNB","-","-","-","-","1","Pakistan","Test","Perth","1999-11-26","",""
"22890","RT Ponting",NA,"DNB","-","-","-","-","1","Pakistan","Test","Perth","1999-11-26","",""
"22891","SR Waugh",NA,"DNB","-","-","-","-","1","Pakistan","Test","Perth","1999-11-26","",""
"22892","JL Langer",NA,"DNB","-","-","-","-","1","Pakistan","Test","Perth","1999-11-26","",""
"22893","GS Blewett",NA,"DNB","-","-","-","-","1","Pakistan","Test","Perth","1999-11-26","",""
"22894","AC Gilchrist",NA,"DNB","-","-","-","-","1","Pakistan","Test","Perth","1999-11-26","",""
"22895","ME Waugh",NA,"DNB","-","-","-","-","3","Pakistan","Test","Perth","1999-11-26","",""
"22896","MJ Slater",NA,"DNB","-","-","-","-","3","Pakistan","Test","Perth","1999-11-26","",""
"22897","RT Ponting",NA,"DNB","-","-","-","-","3","Pakistan","Test","Perth","1999-11-26","",""
"22898","SR Waugh",NA,"DNB","-","-","-","-","3","Pakistan","Test","Perth","1999-11-26","",""
"22899","JL Langer",NA,"DNB","-","-","-","-","3","Pakistan","Test","Perth","1999-11-26","",""
"22900","GS Blewett",NA,"DNB","-","-","-","-","3","Pakistan","Test","Perth","1999-11-26","",""
"22901","AC Gilchrist",NA,"DNB","-","-","-","-","3","Pakistan","Test","Perth","1999-11-26","",""
"22902","AC Gilchrist",NA,"DNB","-","-","-","-","2","India","Test","Adelaide","1999-12-10","",""
"22903","ME Waugh",NA,"DNB","-","-","-","-","2","India","Test","Adelaide","1999-12-10","",""
"22904","SR Waugh",NA,"DNB","-","-","-","-","2","India","Test","Adelaide","1999-12-10","",""
"22905","MJ Slater",NA,"DNB","-","-","-","-","2","India","Test","Adelaide","1999-12-10","",""
"22906","RT Ponting",NA,"DNB","-","-","-","-","2","India","Test","Adelaide","1999-12-10","",""
"22907","JL Langer",NA,"DNB","-","-","-","-","2","India","Test","Adelaide","1999-12-10","",""
"22908","AC Gilchrist",NA,"DNB","-","-","-","-","4","India","Test","Adelaide","1999-12-10","",""
"22909","SR Waugh",NA,"DNB","-","-","-","-","4","India","Test","Adelaide","1999-12-10","",""
"22910","MJ Slater",NA,"DNB","-","-","-","-","4","India","Test","Adelaide","1999-12-10","",""
"22911","RT Ponting",NA,"DNB","-","-","-","-","4","India","Test","Adelaide","1999-12-10","",""
"22912","JL Langer",NA,"DNB","-","-","-","-","4","India","Test","Adelaide","1999-12-10","",""
"22913","GS Blewett",NA,"DNB","-","-","-","-","4","India","Test","Adelaide","1999-12-10","",""
"22914","JL Langer",NA,"DNB","-","-","-","-","2","India","Test","Melbourne","1999-12-26","",""
"22915","GS Blewett",NA,"DNB","-","-","-","-","2","India","Test","Melbourne","1999-12-26","",""
"22916","AC Gilchrist",NA,"DNB","-","-","-","-","2","India","Test","Melbourne","1999-12-26","",""
"22917","SR Waugh",NA,"DNB","-","-","-","-","2","India","Test","Melbourne","1999-12-26","",""
"22918","MJ Slater",NA,"DNB","-","-","-","-","2","India","Test","Melbourne","1999-12-26","",""
"22919","RT Ponting",NA,"DNB","-","-","-","-","2","India","Test","Melbourne","1999-12-26","",""
"22920","JL Langer",NA,"DNB","-","-","-","-","4","India","Test","Melbourne","1999-12-26","",""
"22921","AC Gilchrist",NA,"DNB","-","-","-","-","4","India","Test","Melbourne","1999-12-26","",""
"22922","SR Waugh",NA,"DNB","-","-","-","-","4","India","Test","Melbourne","1999-12-26","",""
"22923","MJ Slater",NA,"DNB","-","-","-","-","4","India","Test","Melbourne","1999-12-26","",""
"22924","RT Ponting",NA,"DNB","-","-","-","-","4","India","Test","Melbourne","1999-12-26","",""
"22925","RT Ponting",NA,"DNB","-","-","-","-","1","India","Test","Sydney","2000-01-02","",""
"22926","SR Waugh",NA,"DNB","-","-","-","-","1","India","Test","Sydney","2000-01-02","",""
"22927","MJ Slater",NA,"DNB","-","-","-","-","1","India","Test","Sydney","2000-01-02","",""
"22928","JL Langer",NA,"DNB","-","-","-","-","1","India","Test","Sydney","2000-01-02","",""
"22929","AC Gilchrist",NA,"DNB","-","-","-","-","1","India","Test","Sydney","2000-01-02","",""
"22930","ME Waugh",NA,"DNB","-","-","-","-","1","India","Test","Sydney","2000-01-02","",""
"22931","SR Waugh",NA,"DNB","-","-","-","-","3","India","Test","Sydney","2000-01-02","",""
"22932","JL Langer",NA,"DNB","-","-","-","-","3","India","Test","Sydney","2000-01-02","",""
"22933","AC Gilchrist",NA,"DNB","-","-","-","-","3","India","Test","Sydney","2000-01-02","",""
"22934","ME Waugh",NA,"DNB","-","-","-","-","3","India","Test","Sydney","2000-01-02","",""
"22935","SR Waugh",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Brisbane","2000-01-09","",""
"22936","AC Gilchrist",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Brisbane","2000-01-09","",""
"22937","RT Ponting",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Brisbane","2000-01-09","",""
"22938","MG Bevan",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Brisbane","2000-01-09","",""
"22939","DR Martyn",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Brisbane","2000-01-09","",""
"22940","ME Waugh",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Brisbane","2000-01-09","",""
"22941","MG Bevan",NA,"DNB","-","-","-","-","2","India","ODI","Melbourne","2000-01-12","",""
"22942","ME Waugh",NA,"DNB","-","-","-","-","2","India","ODI","Melbourne","2000-01-12","",""
"22943","SR Waugh",NA,"DNB","-","-","-","-","2","India","ODI","Melbourne","2000-01-12","",""
"22944","AC Gilchrist",NA,"DNB","-","-","-","-","2","India","ODI","Melbourne","2000-01-12","",""
"22945","RT Ponting",NA,"DNB","-","-","-","-","2","India","ODI","Melbourne","2000-01-12","",""
"22946","DR Martyn",NA,"DNB","-","-","-","-","1","India","ODI","Sydney","2000-01-14","",""
"22947","ME Waugh",NA,"DNB","-","-","-","-","1","India","ODI","Sydney","2000-01-14","",""
"22948","SR Waugh",NA,"DNB","-","-","-","-","1","India","ODI","Sydney","2000-01-14","",""
"22949","AC Gilchrist",NA,"DNB","-","-","-","-","1","India","ODI","Sydney","2000-01-14","",""
"22950","RT Ponting",NA,"DNB","-","-","-","-","1","India","ODI","Sydney","2000-01-14","",""
"22951","MG Bevan",NA,"DNB","-","-","-","-","1","India","ODI","Sydney","2000-01-14","",""
"22952","RT Ponting",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Melbourne","2000-01-16","",""
"22953","MG Bevan",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Melbourne","2000-01-16","",""
"22954","DR Martyn",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Melbourne","2000-01-16","",""
"22955","ME Waugh",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Melbourne","2000-01-16","",""
"22956","SR Waugh",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Melbourne","2000-01-16","",""
"22957","AC Gilchrist",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Melbourne","2000-01-16","",""
"22958","SR Waugh",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Sydney","2000-01-19","",""
"22959","AC Gilchrist",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Sydney","2000-01-19","",""
"22960","RT Ponting",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Sydney","2000-01-19","",""
"22961","SR Waugh",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Melbourne","2000-01-23","",""
"22962","AC Gilchrist",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Melbourne","2000-01-23","",""
"22963","RT Ponting",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Melbourne","2000-01-23","",""
"22964","MG Bevan",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Melbourne","2000-01-23","",""
"22965","DR Martyn",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Melbourne","2000-01-23","",""
"22966","AC Gilchrist",NA,"DNB","-","-","-","-","2","India","ODI","Adelaide","2000-01-26","",""
"22967","RT Ponting",NA,"DNB","-","-","-","-","2","India","ODI","Adelaide","2000-01-26","",""
"22968","MG Bevan",NA,"DNB","-","-","-","-","2","India","ODI","Adelaide","2000-01-26","",""
"22969","ME Waugh",NA,"DNB","-","-","-","-","2","India","ODI","Adelaide","2000-01-26","",""
"22970","ME Waugh",NA,"DNB","-","-","-","-","1","India","ODI","Perth","2000-01-30","",""
"22971","AC Gilchrist",NA,"DNB","-","-","-","-","1","India","ODI","Perth","2000-01-30","",""
"22972","RT Ponting",NA,"DNB","-","-","-","-","1","India","ODI","Perth","2000-01-30","",""
"22973","MG Bevan",NA,"DNB","-","-","-","-","1","India","ODI","Perth","2000-01-30","",""
"22974","SR Waugh",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Melbourne","2000-02-02","",""
"22975","AC Gilchrist",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Melbourne","2000-02-02","",""
"22976","RT Ponting",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Melbourne","2000-02-02","",""
"22977","DR Martyn",NA,"DNB","-","-","-","-","1","Pakistan","ODI","Melbourne","2000-02-02","",""
"22978","MG Bevan",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Sydney","2000-02-04","",""
"22979","DR Martyn",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Sydney","2000-02-04","",""
"22980","ME Waugh",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Sydney","2000-02-04","",""
"22981","AC Gilchrist",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Sydney","2000-02-04","",""
"22982","SR Waugh",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Sydney","2000-02-04","",""
"22983","RT Ponting",NA,"DNB","-","-","-","-","2","Pakistan","ODI","Sydney","2000-02-04","",""
"22984","SK Warne",NA,"TDNB","-","-","-","-","-","New Zealand","ODI","Wellington","2000-02-17","",""
"22985","B Lee",NA,"TDNB","-","-","-","-","-","New Zealand","ODI","Wellington","2000-02-17","",""
"22986","ME Waugh",NA,"TDNB","-","-","-","-","-","New Zealand","ODI","Wellington","2000-02-17","",""
"22987","A Symonds",NA,"TDNB","-","-","-","-","-","New Zealand","ODI","Wellington","2000-02-17","",""
"22988","SR Waugh",NA,"TDNB","-","-","-","-","-","New Zealand","ODI","Wellington","2000-02-17","",""
"22989","AC Gilchrist",NA,"TDNB","-","-","-","-","-","New Zealand","ODI","Wellington","2000-02-17","",""
"22990","S Lee",NA,"TDNB","-","-","-","-","-","New Zealand","ODI","Wellington","2000-02-17","",""
"22991","MG Bevan",NA,"TDNB","-","-","-","-","-","New Zealand","ODI","Wellington","2000-02-17","",""
"22992","ML Hayden",NA,"TDNB","-","-","-","-","-","New Zealand","ODI","Wellington","2000-02-17","",""
"22993","GD McGrath",NA,"TDNB","-","-","-","-","-","New Zealand","ODI","Wellington","2000-02-17","",""
"22994","DR Martyn",NA,"TDNB","-","-","-","-","-","New Zealand","ODI","Wellington","2000-02-17","",""
"22995","MG Bevan",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Auckland","2000-02-19","",""
"22996","ML Hayden",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Auckland","2000-02-19","",""
"22997","DR Martyn",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Auckland","2000-02-19","",""
"22998","ME Waugh",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Auckland","2000-02-19","",""
"22999","A Symonds",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Auckland","2000-02-19","",""
"23000","SR Waugh",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Auckland","2000-02-19","",""
"23001","AC Gilchrist",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Auckland","2000-02-19","",""
"23002","ME Waugh",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Dunedin","2000-02-23","",""
"23003","SR Waugh",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Dunedin","2000-02-23","",""
"23004","AC Gilchrist",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Dunedin","2000-02-23","",""
"23005","MG Bevan",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Dunedin","2000-02-23","",""
"23006","ML Hayden",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Dunedin","2000-02-23","",""
"23007","ME Waugh",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Christchurch","2000-02-26","",""
"23008","SR Waugh",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Christchurch","2000-02-26","",""
"23009","AC Gilchrist",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Christchurch","2000-02-26","",""
"23010","MG Bevan",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Christchurch","2000-02-26","",""
"23011","DR Martyn",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Christchurch","2000-02-26","",""
"23012","MG Bevan",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Napier","2000-03-01","",""
"23013","ML Hayden",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Napier","2000-03-01","",""
"23014","DR Martyn",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Napier","2000-03-01","",""
"23015","AC Gilchrist",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Napier","2000-03-01","",""
"23016","SR Waugh",NA,"DNB","-","-","-","-","1","New Zealand","ODI","Napier","2000-03-01","",""
"23017","DR Martyn",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Auckland","2000-03-03","",""
"23018","SR Waugh",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Auckland","2000-03-03","",""
"23019","AC Gilchrist",NA,"DNB","-","-","-","-","2","New Zealand","ODI","Auckland","2000-03-03","",""
"23020","DR Martyn",NA,"DNB","-","-","-","-","2","New Zealand","Test","Auckland","2000-03-11","",""
"23021","GS Blewett",NA,"DNB","-","-","-","-","2","New Zealand","Test","Auckland","2000-03-11","",""
"23022","ME Waugh",NA,"DNB","-","-","-","-","2","New Zealand","Test","Auckland","2000-03-11","",""
