"","player_name","teamName","runs","balls_faced","4s","6s","strike_rate","innings_number","opposition","match_format","venue","date","city","batting_position"
"17512","G Gambhir",NA,"0","2","0","0","0.00","1","West Indies","ODI","Kingston","2009-06-28","",""
"17513","RG Sharma",NA,"0","2","0","0","0.00","1","West Indies","ODI","Kingston","2009-06-28","",""
"17514","YK Pathan",NA,"0","9","0","0","0.00","1","West Indies","ODI","Kingston","2009-06-28","",""
"17515","SK Raina",NA,"0","1","0","0","0.00","2","Sri Lanka","ODI","Colombo (RPS)","2009-09-12","",""
"17516","YK Pathan",NA,"0","1","0","0","0.00","1","Sri Lanka","ODI","Colombo (RPS)","2009-09-14","",""
"17517","I Sharma",NA,"0","1","0","0","0.00","2","Pakistan","ODI","Centurion","2009-09-26","",""
"17518","Harbhajan Singh",NA,"0","2","0","0","0.00","2","Australia","ODI","Hyderabad (Deccan)","2009-11-05","",""
"17519","G Gambhir",NA,"0","2","0","0","0.00","1","Australia","ODI","Guwahati","2009-11-08","",""
"17520","SK Raina",NA,"0","5","0","0","0.00","1","Australia","ODI","Guwahati","2009-11-08","",""
"17521","Harbhajan Singh",NA,"0","2","0","0","0.00","1","Australia","ODI","Guwahati","2009-11-08","",""
"17522","MM Patel",NA,"0","2","0","0","0.00","1","Australia","ODI","Guwahati","2009-11-08","",""
"17523","VVS Laxman",NA,"0","4","0","0","0.00","1","Sri Lanka","Test","Ahmedabad","2009-11-16","",""
"17524","I Sharma",NA,"0","4","0","0","0.00","1","Sri Lanka","Test","Ahmedabad","2009-11-16","",""
"17525","S Sreesanth",NA,"0","5","0","0","0.00","1","Sri Lanka","Test","Kanpur","2009-11-24","",""
"17526","YK Pathan",NA,"0","2","0","0","0.00","2","Sri Lanka","T20I","Nagpur","2009-12-09","",""
"17527","Harbhajan Singh",NA,"0","1","0","0","0.00","1","Sri Lanka","ODI","Nagpur","2009-12-18","",""
"17528","G Gambhir",NA,"0","2","0","0","0.00","1","Sri Lanka","ODI","Dhaka","2010-01-13","",""
"17529","Yuvraj Singh",NA,"0","3","0","0","0.00","1","Sri Lanka","ODI","Dhaka","2010-01-13","",""
"17530","KD Karthik",NA,"0","3","0","0","0.00","1","Bangladesh","Test","Chattogram","2010-01-17","",""
"17531","Z Khan",NA,"0","10","0","0","0.00","2","Bangladesh","Test","Dhaka","2010-01-24","",""
"17532","WP Saha",NA,"0","3","0","0","0.00","2","South Africa","Test","Nagpur","2010-02-06","",""
"17533","A Mishra",NA,"0","9","0","0","0.00","2","South Africa","Test","Nagpur","2010-02-06","",""
"17534","A Mishra",NA,"0","3","0","0","0.00","3","South Africa","Test","Nagpur","2010-02-06","",""
"17535","M Vijay",NA,"0","1","0","0","0.00","1","South Africa","T20I","Gros Islet","2010-05-02","",""
"17536","A Nehra",NA,"0","1","0","0","0.00","2","Australia","T20I","Bridgetown","2010-05-07","",""
"17537","A Nehra",NA,"0","2","0","0","0.00","2","West Indies","T20I","Bridgetown","2010-05-09","",""
"17538","V Kohli",NA,"0","0","0","0","-","1","Zimbabwe","ODI","Bulawayo","2010-05-28","",""
"17539","A Mishra",NA,"0","3","0","0","0.00","1","Zimbabwe","ODI","Harare","2010-06-03","",""
"17540","AB Dinda",NA,"0","1","0","0","0.00","1","Sri Lanka","ODI","Harare","2010-06-05","",""
"17541","RG Sharma",NA,"0","1","0","0","0.00","2","Bangladesh","ODI","Dambulla","2010-06-16","",""
"17542","RA Jadeja",NA,"0","1","0","0","0.00","1","Sri Lanka","ODI","Dambulla","2010-06-22","",""
"17543","P Kumar",NA,"0","1","0","0","0.00","1","Sri Lanka","ODI","Dambulla","2010-06-22","",""
"17544","Z Khan",NA,"0","1","0","0","0.00","1","Sri Lanka","ODI","Dambulla","2010-06-22","",""
"17545","G Gambhir",NA,"0","3","0","0","0.00","3","Sri Lanka","Test","Galle","2010-07-18","",""
"17546","Harbhajan Singh",NA,"0","3","0","0","0.00","2","Sri Lanka","Test","Colombo (SSC)","2010-07-26","",""
"17547","V Sehwag",NA,"0","3","0","0","0.00","4","Sri Lanka","Test","Colombo (PSS)","2010-08-03","",""
"17548","V Kohli",NA,"0","3","0","0","0.00","2","Sri Lanka","ODI","Dambulla","2010-08-16","",""
"17549","RG Sharma",NA,"0","2","0","0","0.00","2","Sri Lanka","ODI","Dambulla","2010-08-16","",""
"17550","RA Jadeja",NA,"0","9","0","0","0.00","1","Sri Lanka","ODI","Dambulla","2010-08-22","",""
"17551","P Kumar",NA,"0","1","0","0","0.00","1","Sri Lanka","ODI","Dambulla","2010-08-22","",""
"17552","KD Karthik",NA,"0","3","0","0","0.00","1","New Zealand","ODI","Dambulla","2010-08-25","",""
"17553","A Nehra",NA,"0","12","0","0","0.00","1","New Zealand","ODI","Dambulla","2010-08-25","",""
"17554","KD Karthik",NA,"0","2","0","0","0.00","2","Sri Lanka","ODI","Dambulla","2010-08-28","",""
"17555","I Sharma",NA,"0","12","0","0","0.00","2","Sri Lanka","ODI","Dambulla","2010-08-28","",""
"17556","Harbhajan Singh",NA,"0","1","0","0","0.00","2","Australia","Test","Mohali","2010-10-01","",""
"17557","G Gambhir",NA,"0","4","0","0","0.00","4","Australia","Test","Mohali","2010-10-01","",""
"17558","SK Raina",NA,"0","3","0","0","0.00","4","Australia","Test","Mohali","2010-10-01","",""
"17559","S Sreesanth",NA,"0","3","0","0","0.00","2","Australia","Test","Bengaluru","2010-10-09","",""
"17560","S Dhawan",NA,"0","2","0","0","0.00","2","Australia","ODI","Visakhapatnam","2010-10-20","",""
"17561","MS Dhoni",NA,"0","1","0","0","0.00","2","Australia","ODI","Visakhapatnam","2010-10-20","",""
"17562","G Gambhir",NA,"0","3","0","0","0.00","3","New Zealand","Test","Ahmedabad","2010-11-04","",""
"17563","SK Raina",NA,"0","4","0","0","0.00","3","New Zealand","Test","Ahmedabad","2010-11-04","",""
"17564","Z Khan",NA,"0","1","0","0","0.00","3","New Zealand","Test","Ahmedabad","2010-11-04","",""
"17565","PP Ojha",NA,"0","7","0","0","0.00","2","New Zealand","Test","Hyderabad (Deccan)","2010-11-12","",""
"17566","R Ashwin",NA,"0","2","0","0","0.00","1","New Zealand","ODI","Guwahati","2010-11-28","",""
"17567","A Nehra",NA,"0","6","0","0","0.00","1","New Zealand","ODI","Guwahati","2010-11-28","",""
"17568","V Kohli",NA,"0","2","0","0","0.00","2","New Zealand","ODI","Bengaluru","2010-12-07","",""
"17569","G Gambhir",NA,"0","3","0","0","0.00","2","New Zealand","ODI","Chennai","2010-12-10","",""
"17570","V Sehwag",NA,"0","3","0","0","0.00","1","South Africa","Test","Centurion","2010-12-16","",""
"17571","I Sharma",NA,"0","2","0","0","0.00","1","South Africa","Test","Centurion","2010-12-16","",""
"17572","S Sreesanth",NA,"0","8","0","0","0.00","1","South Africa","Test","Centurion","2010-12-16","",""
"17573","Z Khan",NA,"0","5","0","0","0.00","1","South Africa","Test","Durban","2010-12-26","",""
"17574","S Sreesanth",NA,"0","1","0","0","0.00","1","South Africa","Test","Durban","2010-12-26","",""
"17575","I Sharma",NA,"0","16","0","0","0.00","3","South Africa","Test","Durban","2010-12-26","",""
"17576","MS Dhoni",NA,"0","3","0","0","0.00","2","South Africa","Test","Cape Town","2011-01-02","",""
"17577","Harbhajan Singh",NA,"0","4","0","0","0.00","2","South Africa","ODI","Durban","2011-01-12","",""
"17578","Z Khan",NA,"0","3","0","0","0.00","1","South Africa","ODI","Johannesburg","2011-01-15","",""
"17579","Harbhajan Singh",NA,"0","1","0","0","0.00","1","England","ODI","Bengaluru","2011-02-27","",""
"17580","YK Pathan",NA,"0","2","0","0","0.00","1","South Africa","ODI","Nagpur","2011-03-12","",""
"17581","Z Khan",NA,"0","3","0","0","0.00","1","South Africa","ODI","Nagpur","2011-03-12","",""
"17582","A Nehra",NA,"0","3","0","0","0.00","1","South Africa","ODI","Nagpur","2011-03-12","",""
"17583","MM Patel",NA,"0","1","0","0","0.00","1","South Africa","ODI","Nagpur","2011-03-12","",""
"17584","Yuvraj Singh",NA,"0","1","0","0","0.00","1","Pakistan","ODI","Mohali","2011-03-30","",""
"17585","V Sehwag",NA,"0","2","0","0","0.00","2","Sri Lanka","ODI","Mumbai","2011-04-02","",""
"17586","V Kohli",NA,"0","1","0","0","0.00","2","West Indies","ODI","North Sound","2011-06-11","",""
"17587","I Sharma",NA,"0","3","0","0","0.00","2","West Indies","ODI","North Sound","2011-06-13","",""
"17588","SK Raina",NA,"0","4","0","0","0.00","1","West Indies","ODI","Kingston","2011-06-16","",""
"17589","A Mishra",NA,"0","1","0","0","0.00","1","West Indies","ODI","Kingston","2011-06-16","",""
"17590","I Sharma",NA,"0","2","0","0","0.00","1","West Indies","ODI","Kingston","2011-06-16","",""
"17591","MS Dhoni",NA,"0","2","0","0","0.00","1","West Indies","Test","Kingston","2011-06-20","",""
"17592","M Vijay",NA,"0","2","0","0","0.00","3","West Indies","Test","Kingston","2011-06-20","",""
"17593","VVS Laxman",NA,"0","5","0","0","0.00","3","West Indies","Test","Kingston","2011-06-20","",""
"17594","P Kumar",NA,"0","2","0","0","0.00","3","West Indies","Test","Kingston","2011-06-20","",""
"17595","V Kohli",NA,"0","2","0","0","0.00","1","West Indies","Test","Bridgetown","2011-06-28","",""
"17596","A Mithun",NA,"0","6","0","0","0.00","1","West Indies","Test","Bridgetown","2011-06-28","",""
"17597","A Mukund",NA,"0","1","0","0","0.00","4","West Indies","Test","Roseau","2011-07-06","",""
"17598","SK Raina",NA,"0","2","0","0","0.00","2","England","Test","Lord's","2011-07-21","",""
"17599","Harbhajan Singh",NA,"0","2","0","0","0.00","2","England","Test","Lord's","2011-07-21","",""
"17600","Z Khan",NA,"0","7","0","0","0.00","2","England","Test","Lord's","2011-07-21","",""
"17601","I Sharma",NA,"0","12","0","0","0.00","2","England","Test","Lord's","2011-07-21","",""
"17602","A Mukund",NA,"0","1","0","0","0.00","2","England","Test","Nottingham","2011-07-29","",""
"17603","Harbhajan Singh",NA,"0","1","0","0","0.00","2","England","Test","Nottingham","2011-07-29","",""
"17604","P Kumar",NA,"0","1","0","0","0.00","2","England","Test","Nottingham","2011-07-29","",""
"17605","MS Dhoni",NA,"0","1","0","0","0.00","4","England","Test","Nottingham","2011-07-29","",""
"17606","S Sreesanth",NA,"0","8","0","0","0.00","4","England","Test","Nottingham","2011-07-29","",""
"17607","V Sehwag",NA,"0","1","0","0","0.00","1","England","Test","Birmingham","2011-08-10","",""
"17608","V Sehwag",NA,"0","1","0","0","0.00","3","England","Test","Birmingham","2011-08-10","",""
"17609","I Sharma",NA,"0","8","0","0","0.00","3","England","Test","Birmingham","2011-08-10","",""
"17610","SK Raina",NA,"0","29","0","0","0.00","2","England","Test","The Oval","2011-08-18","",""
"17611","S Sreesanth",NA,"0","2","0","0","0.00","2","England","Test","The Oval","2011-08-18","",""
"17612","SK Raina",NA,"0","13","0","0","0.00","3","England","Test","The Oval","2011-08-18","",""
"17613","RP Singh",NA,"0","3","0","0","0.00","3","England","Test","The Oval","2011-08-18","",""
"17614","MM Patel",NA,"0","1","0","0","0.00","1","England","T20I","Manchester","2011-08-31","",""
"17615","R Ashwin",NA,"0","1","0","0","0.00","1","England","ODI","Chester-le-Street","2011-09-03","",""
"17616","AM Rahane",NA,"0","3","0","0","0.00","1","England","ODI","The Oval","2011-09-09","",""
"17617","RA Jadeja",NA,"0","1","0","0","0.00","1","England","ODI","Cardiff","2011-09-16","",""
"17618","SK Raina",NA,"0","3","0","0","0.00","2","England","ODI","Mohali","2011-10-20","",""
"17619","V Kohli",NA,"0","5","0","0","0.00","1","England","ODI","Kolkata","2011-10-25","",""
"17620","AM Rahane",NA,"0","3","0","0","0.00","1","England","T20I","Kolkata","2011-10-29","",""
"17621","RA Jadeja",NA,"0","1","0","0","0.00","1","England","T20I","Kolkata","2011-10-29","",""
"17622","P Kumar",NA,"0","2","0","0","0.00","1","England","T20I","Kolkata","2011-10-29","",""
"17623","MS Dhoni",NA,"0","4","0","0","0.00","2","West Indies","Test","Delhi","2011-11-06","",""
"17624","R Ashwin",NA,"0","6","0","0","0.00","2","West Indies","Test","Delhi","2011-11-06","",""
"17625","UT Yadav",NA,"0","1","0","0","0.00","2","West Indies","Test","Delhi","2011-11-06","",""
"17626","I Sharma",NA,"0","1","0","0","0.00","1","West Indies","Test","Kolkata","2011-11-14","",""
"17627","SK Raina",NA,"0","1","0","0","0.00","2","West Indies","ODI","Visakhapatnam","2011-12-02","",""
"17628","V Sehwag",NA,"0","1","0","0","0.00","2","West Indies","ODI","Ahmedabad","2011-12-05","",""
"17629","G Gambhir",NA,"0","1","0","0","0.00","2","West Indies","ODI","Ahmedabad","2011-12-05","",""
"17630","AM Rahane",NA,"0","1","0","0","0.00","1","West Indies","ODI","Chennai","2011-12-11","",""
"17631","PA Patel",NA,"0","1","0","0","0.00","1","West Indies","ODI","Chennai","2011-12-11","",""
"17632","V Kohli",NA,"0","1","0","0","0.00","4","Australia","Test","Melbourne","2011-12-26","",""
"17633","G Gambhir",NA,"0","3","0","0","0.00","1","Australia","Test","Sydney","2012-01-03","",""
"17634","Z Khan",NA,"0","1","0","0","0.00","1","Australia","Test","Sydney","2012-01-03","",""
"17635","I Sharma",NA,"0","6","0","0","0.00","1","Australia","Test","Sydney","2012-01-03","",""
"17636","UT Yadav",NA,"0","10","0","0","0.00","1","Australia","Test","Sydney","2012-01-03","",""
"17637","V Sehwag",NA,"0","4","0","0","0.00","1","Australia","Test","Perth","2012-01-13","",""
"17638","VVS Laxman",NA,"0","9","0","0","0.00","3","Australia","Test","Perth","2012-01-13","",""
"17639","Z Khan",NA,"0","1","0","0","0.00","3","Australia","Test","Perth","2012-01-13","",""
"17640","I Sharma",NA,"0","3","0","0","0.00","3","Australia","Test","Perth","2012-01-13","",""
"17641","Z Khan",NA,"0","1","0","0","0.00","2","Australia","Test","Adelaide","2012-01-24","",""
"17642","RG Sharma",NA,"0","1","0","0","0.00","2","Australia","T20I","Sydney","2012-02-01","",""
"17643","RG Sharma",NA,"0","5","0","0","0.00","2","Australia","ODI","Brisbane","2012-02-19","",""
"17644","V Sehwag",NA,"0","2","0","0","0.00","2","Sri Lanka","ODI","Brisbane","2012-02-21","",""
"17645","R Vinay Kumar",NA,"0","4","0","0","0.00","2","Sri Lanka","ODI","Brisbane","2012-02-21","",""
"17646","G Gambhir",NA,"0","2","0","0","0.00","2","Pakistan","ODI","Dhaka","2012-03-18","",""
"17647","RG Sharma",NA,"0","5","0","0","0.00","1","Sri Lanka","ODI","Hambantota","2012-07-24","",""
"17648","RG Sharma",NA,"0","1","0","0","0.00","2","Sri Lanka","ODI","Colombo (RPS)","2012-07-28","",""
"17649","G Gambhir",NA,"0","5","0","0","0.00","2","Sri Lanka","ODI","Colombo (RPS)","2012-07-31","",""
"17650","SK Raina",NA,"0","1","0","0","0.00","1","Sri Lanka","ODI","Pallekele","2012-08-04","",""
"17651","Z Khan",NA,"0","8","0","0","0.00","1","New Zealand","Test","Hyderabad (Deccan)","2012-08-23","",""
"17652","PP Ojha",NA,"0","4","0","0","0.00","2","New Zealand","Test","Bengaluru","2012-08-31","",""
"17653","SK Raina",NA,"0","10","0","0","0.00","4","New Zealand","Test","Bengaluru","2012-08-31","",""
"17654","G Gambhir",NA,"0","2","0","0","0.00","2","Pakistan","T20I","Colombo (RPS)","2012-09-30","",""
"17655","Yuvraj Singh",NA,"0","2","0","0","0.00","1","England","Test","Mumbai","2012-11-23","",""
"17656","I Sharma",NA,"0","3","0","0","0.00","1","England","Test","Kolkata","2012-12-05","",""
"17657","MS Dhoni",NA,"0","3","0","0","0.00","3","England","Test","Kolkata","2012-12-05","",""
"17658","Z Khan",NA,"0","4","0","0","0.00","3","England","Test","Kolkata","2012-12-05","",""
"17659","V Sehwag",NA,"0","2","0","0","0.00","2","England","Test","Nagpur","2012-12-13","",""
"17660","PP Chawla",NA,"0","1","0","0","0.00","1","England","T20I","Mumbai","2012-12-22","",""
"17661","I Sharma",NA,"0","1","0","0","0.00","1","Pakistan","T20I","Bengaluru","2012-12-25","",""
"17662","V Kohli",NA,"0","5","0","0","0.00","1","Pakistan","ODI","Chennai","2012-12-30","",""
"17663","B Kumar",NA,"0","2","0","0","0.00","2","Pakistan","ODI","Kolkata","2013-01-03","",""
"17664","AB Dinda",NA,"0","2","0","0","0.00","2","Pakistan","ODI","Kolkata","2013-01-03","",""
"17665","R Ashwin",NA,"0","1","0","0","0.00","1","Pakistan","ODI","Delhi","2013-01-06","",""
"17666","AM Rahane",NA,"0","4","0","0","0.00","2","England","ODI","Ranchi","2013-01-19","",""
"17667","V Kohli",NA,"0","1","0","0","0.00","1","England","ODI","Dharamsala","2013-01-27","",""
"17668","Yuvraj Singh",NA,"0","3","0","0","0.00","1","England","ODI","Dharamsala","2013-01-27","",""
"17669","Harbhajan Singh",NA,"0","6","0","0","0.00","2","Australia","Test","Hyderabad (Deccan)","2013-03-02","",""
"17670","I Sharma",NA,"0","3","0","0","0.00","2","Australia","Test","Mohali","2013-03-14","",""
"17671","I Sharma",NA,"0","6","0","0","0.00","2","Australia","Test","Delhi","2013-03-22","",""
"17672","PP Ojha",NA,"0","1","0","0","0.00","2","Australia","Test","Delhi","2013-03-22","",""
"17673","MS Dhoni",NA,"0","4","0","0","0.00","1","England","ODI","Birmingham","2013-06-23","",""
"17674","Mohammed Shami",NA,"0","1","0","0","0.00","2","Sri Lanka","ODI","Kingston","2013-07-02","",""
"17675","UT Yadav",NA,"0","6","0","0","0.00","2","Sri Lanka","ODI","Kingston","2013-07-02","",""
"17676","R Ashwin",NA,"0","1","0","0","0.00","2","Sri Lanka","ODI","Port of Spain","2013-07-11","",""
"17677","B Kumar",NA,"0","15","0","0","0.00","2","Sri Lanka","ODI","Port of Spain","2013-07-11","",""
"17678","SK Raina",NA,"0","2","0","0","0.00","2","Zimbabwe","ODI","Harare","2013-07-24","",""
"17679","CA Pujara",NA,"0","4","0","0","0.00","2","Zimbabwe","ODI","Bulawayo","2013-08-03","",""
"17680","Yuvraj Singh",NA,"0","1","0","0","0.00","1","Australia","ODI","Mohali","2013-10-19","",""
"17681","R Vinay Kumar",NA,"0","1","0","0","0.00","1","Australia","ODI","Mohali","2013-10-19","",""
"17682","Yuvraj Singh",NA,"0","3","0","0","0.00","2","Australia","ODI","Nagpur","2013-10-30","",""
"17683","V Kohli",NA,"0","3","0","0","0.00","1","Australia","ODI","Bengaluru","2013-11-02","",""
"17684","PP Ojha",NA,"0","1","0","0","0.00","2","West Indies","Test","Mumbai","2013-11-14","",""
"17685","SK Raina",NA,"0","5","0","0","0.00","2","West Indies","ODI","Kochi","2013-11-21","",""
"17686","Yuvraj Singh",NA,"0","2","0","0","0.00","2","South Africa","ODI","Johannesburg","2013-12-05","",""
"17687","B Kumar",NA,"0","4","0","0","0.00","2","South Africa","ODI","Johannesburg","2013-12-05","",""
"17688","Mohammed Shami",NA,"0","4","0","0","0.00","2","South Africa","ODI","Johannesburg","2013-12-05","",""
"17689","S Dhawan",NA,"0","2","0","0","0.00","2","South Africa","ODI","Durban","2013-12-08","",""
"17690","V Kohli",NA,"0","5","0","0","0.00","2","South Africa","ODI","Durban","2013-12-08","",""
"17691","Z Khan",NA,"0","1","0","0","0.00","1","South Africa","Test","Johannesburg","2013-12-18","",""
"17692","I Sharma",NA,"0","4","0","0","0.00","1","South Africa","Test","Johannesburg","2013-12-18","",""
"17693","Mohammed Shami",NA,"0","3","0","0","0.00","1","South Africa","Test","Johannesburg","2013-12-18","",""
"17694","RG Sharma",NA,"0","1","0","0","0.00","1","South Africa","Test","Durban","2013-12-26","",""
"17695","RA Jadeja",NA,"0","3","0","0","0.00","1","South Africa","Test","Durban","2013-12-26","",""
"17696","Z Khan",NA,"0","2","0","0","0.00","1","South Africa","Test","Durban","2013-12-26","",""
"17697","RA Jadeja",NA,"0","3","0","0","0.00","2","New Zealand","ODI","Napier","2014-01-19","",""
"17698","VR Aaron",NA,"0","1","0","0","0.00","2","New Zealand","ODI","Wellington","2014-01-31","",""
"17699","S Dhawan",NA,"0","3","0","0","0.00","2","New Zealand","Test","Auckland","2014-02-06","",""
"17700","I Sharma",NA,"0","3","0","0","0.00","2","New Zealand","Test","Auckland","2014-02-06","",""
"17701","RG Sharma",NA,"0","3","0","0","0.00","2","New Zealand","Test","Wellington","2014-02-14","",""
"17702","STR Binny",NA,"0","4","0","0","0.00","1","Sri Lanka","ODI","Fatullah","2014-02-28","",""
"17703","B Kumar",NA,"0","0","0","0","-","1","Sri Lanka","ODI","Fatullah","2014-02-28","",""
"17704","Mohammed Shami",NA,"0","3","0","0","0.00","1","Pakistan","ODI","Dhaka","2014-03-02","",""
"17705","S Dhawan",NA,"0","3","0","0","0.00","2","West Indies","T20I","Dhaka","2014-03-23","",""
"17706","CA Pujara",NA,"0","5","0","0","0.00","2","Bangladesh","ODI","Dhaka","2014-06-15","",""
"17707","AM Rahane",NA,"0","1","0","0","0.00","1","Bangladesh","ODI","Dhaka","2014-06-17","",""
"17708","V Kohli",NA,"0","1","0","0","0.00","3","England","Test","Lord's","2014-07-17","",""
